index,country,city,latitude,longitude,altitude
6519,Maldives,Bidur,4.1166667,101.2833328,59
6853,Moldova,Vatra,47.0738889,28.7350006,59
7118,Nicaragua,Managua,12.1508333,-86.2683334,59
7234,Niger,Onitsha,6.1666667,6.7833333,59
7484,Pakistan,Jacobabad,28.2838889,68.4361115,59
7762,Paraguay,San Bernardino,-25.2666667,-57.3166656,59
8543,Samoa,Taga,-13.7666667,-172.4666595,59
9860,Tunisia,El Hamma,33.9,9.8000002,59
10241,Uruguay,Migues,-34.4833333,-55.6500015,59
3851,Gambia,Sun Kunda,13.3833333,-13.8500004,60
130,Albania,Himare,40.1016667,19.7447224,60
261,Algeria,Khemis el Khechna,36.6486111,3.3305557,60
297,United States,San Francisco,37.7749295,-122.4194183,60
307,United States,Seattle,47.6062095,-122.3320694,60
636,Australia,Mildura,-34.2,142.1499939,60
1183,Belgium,Lanaken,50.8833333,5.6500001,60
1185,Belgium,Zottegem,50.8666667,3.8,60
1573,United Kingdom,Manchester,53.4809464,-2.2374344,60
1799,Myanmar,Sagaing,21.8787039,95.9796524,60
2005,Canada,Cornwall,45.0333933,-74.7325821,60
2758,Cuba,Guines,22.8361111,-82.0280533,60
3269,Ecuador,Balzar,-1.3666667,-79.9000015,60
3744,France,Issy-les-Moulineaux,48.8166667,2.2666667,60
3995,Germany,Monchengladbach,51.2,6.4333334,60
4035,Germany,Bottrop,51.5166667,6.9166665,60
4436,Haiti,Moron,18.5666667,-74.25,60
5023,Iran,Shushtar,32.0436111,48.856945,60
5154,Ireland,Cill Airne,52.05,-9.5166664,60
5158,Ireland,Newtown Trim,53.5561111,-6.77,60
5212,Israel,Netanya,32.3336111,34.8577766,60
5231,Israel,Hod HaSharon,32.1508333,34.8883324,60
5329,Italy,Foggia,41.460932,15.5492506,60
5382,Italy,Pavia,45.184464,9.1614523,60
5936,Latvia,Mazsalaca,57.8666667,25.0499992,60
6076,Lithuania,Joniskis,56.2402778,23.6152782,60
6462,Maldives,Kulim,5.3666667,100.5666656,60
6468,Maldives,Kampong Sungai Ara,5.3333333,100.2666702,60
7710,Paraguay,Encarnacion,-27.3333333,-55.9000015,60
7843,Peru,Picsi,-6.7177778,-79.769722,60
8516,Samoa,Satapuala,-13.8333333,-171.9666595,60
9322,Sweden,Vanersborg,58.3807485,12.3233986,60
10210,Uruguay,Jose Pedro Varela,-33.45,-54.5333328,60
8906,Korea,Suwon,37.2841667,127.019165,61
311,United States,Portland,45.5234515,-122.6762085,61
812,Azerbaijan,Qaracuxur,40.3966667,49.9736099,61
865,Azerbaijan,Balaxani,40.4616667,49.9199982,61
1136,Belgium,Sint-Truiden,50.8,5.1999998,61
1583,United Kingdom,Nottingham,52.9536023,-1.1504745,61
1719,Bulgaria,Kharmanli,41.9333333,25.8999996,61
1955,Canada,Ottawa,45.4209405,-75.6902847,61
2022,Canada,North Cowichan,48.8413317,-123.6859665,61
2037,Canada,Duncan,48.7829312,-123.7026596,61
2323,China,Shaoguan,24.8,113.5833359,61
2813,Cuba,Minas,21.4833333,-77.6166687,61
3415,Estonia,Juri,59.3541667,24.8941669,61
3436,Estonia,Jarvakandi,58.7788889,24.8258324,61
4012,Germany,Hamm,51.6803258,7.8208923,61
4015,Germany,Herne,51.55,7.2166667,61
4166,Greece,Serres,41.0855556,23.5497227,61
4197,Greece,Giannitsa,40.7919444,22.4074993,61
4854,Indonesia,Padang,-0.949244,100.3542709,61
4901,Indonesia,Pamulang,-6.3427778,106.7383347,61
5120,Ireland,Cill Chainnigh,52.6541667,-7.2522221,61
5278,Israel,Mazkeret Batya,31.8538889,34.8386116,61
5303,Israel,Nordiyya,32.3166667,34.9000015,61
5577,Japan,Minami-rinkan,35.4833333,139.4499969,61
6045,Lithuania,Panevezys,55.7333333,24.3500004,61
6503,Maldives,Mentekab,3.4833333,102.3499985,61
6807,Moldova,Ribnita,47.7663889,29.001112,61
7535,Pakistan,Pano Aqil,27.85,69.1166687,61
7834,Peru,Huacho,-11.1066667,-77.6050034,61
8240,Romania,Drobeta-Turnu Severin,44.6319444,22.6561108,61
8614,Senegal,Ndibene Dahra,15.3333333,-15.4833336,61
10238,Uruguay,Ecilda Paullier,-34.3666667,-57.0666656,61
1487,Brazil,Jaboatao,-8.1802778,-35.0013885,62
1794,Myanmar,Chauk,20.8833333,94.8166656,62
2051,Cape Verde,Mindelo,16.8833333,-25,62
2613,Costa Rica,Pocora,10.1833333,-83.5999985,62
2763,Cuba,Florida,21.5247222,-78.2258301,62
2849,Cyprus,Ypsonas,34.6833333,32.9583321,62
3393,Estonia,Polva,58.0602778,27.0694447,62
3662,Finland,Kurikka,62.6166667,22.416666,62
4875,Indonesia,Kupang,-10.1666667,123.5833359,62
5205,Ireland,Caher,52.3769444,-7.9216666,62
5693,Kazakhstan,Aksay,51.1677778,52.9949989,62
5896,Latvia,Valka,57.7752041,26.0101318,62
6137,Lithuania,Vabalninkas,55.9666667,24.75,62
6439,Maldives,Kuala Lumpur,3.1666667,101.6999969,62
6516,Maldives,Bahau,2.8166667,102.4166641,62
6658,Mauritius,Cottage,-20.0597222,57.6291656,62
6900,Morocco,Nador,35.17,-2.9300001,62
6929,Morocco,Skhirat,33.85,-7.0300002,62
7655,Panama,Montijo,7.9922222,-81.0544434,62
7738,Paraguay,Benjamin Aceval,-24.9666667,-57.5666656,62
7742,Paraguay,Yaguaron,-25.6,-57.2999992,62
7754,Paraguay,Puerto Rosario,-24.45,-57.0833321,62
8613,Senegal,Dara,15.3484448,-15.479929,62
10112,Ukraine,Pavlohrad,48.5166667,35.8666649,62
10135,Ukraine,Smila,49.2333333,31.8833332,62
10244,Uruguay,Los Cerrillos,-34.605,-56.3563881,62
508,Argentina,Clorinda,-25.2833333,-57.7166672,63
1112,Belgium,Liege,50.6411876,5.571785,63
1211,Belize,Belmopan,17.25,-88.7666702,63
1645,United Kingdom,Darlington,54.5333333,-1.5666667,63
1762,Bulgaria,Lyubimets,41.8333333,26.083334,63
1953,Canada,Vancouver,49.2496574,-123.119339,63
2241,China,Beijing,39.9074977,116.3972244,63
2248,China,Puyang,29.4602778,119.8861084,63
2293,China,Pingdingshan,33.7408333,113.3063889,63
3408,Estonia,Kohila,59.1680556,24.7574997,63
3458,Estonia,Riisipere,59.1141667,24.3105564,63
3593,Finland,Lojo,60.25,24.083334,63
3913,Georgia,Gali,42.6261111,41.7324982,63
4016,Germany,Mulheim an der Ruhr,51.4333333,6.8833332,63
4060,Germany,Marl,51.65,7.0833335,63
4705,Iceland,Stodvarfjordur,64.835,-13.876667,63
5164,Ireland,Baile Atha I,52.9913889,-6.980278,63
5172,Ireland,Bun Cranncha,55.1333333,-7.4499998,63
5222,Israel,Lod,31.9513889,34.8952789,63
5924,Latvia,Jumprava,56.6775,24.9738884,63
6064,Lithuania,Birzai,56.2,24.75,63
7488,Pakistan,Shikarpur,27.95,68.6333313,63
8000,Philippines,Ilagan,17.1480556,121.890831,63
10172,Uruguay,Treinta y Tres,-33.2333333,-54.3833351,63
10185,Uruguay,Young,-32.6833333,-57.6333351,63
10221,Uruguay,Santa Rosa,-34.4975,-56.0372238,63
1237,Benin,Come,6.4,1.8833333,64
1248,Benin,Grand-Popo,6.2833333,1.8333333,64
1659,United Kingdom,Wigan,53.5333333,-2.6166668,64
2570,Costa Rica,Canas,10.4333333,-85.0999985,64
2757,Cuba,Consolacion del Sur,22.5047222,-83.5136108,64
3162,Netherlands,Maastricht,50.848333,5.688889,64
3450,Estonia,Turba,59.0830556,24.2250004,64
4309,Guatemala,Pueblo Nuevo Tiquisate,14.2833333,-91.3666687,64
4497,Honduras,Agua Blanca Sur,15.25,-87.8833313,64
5160,Ireland,Ros Mhic Thriuin,52.3966667,-6.9366665,64
5431,Jamaica,Sandy Bay,18.45,-78.0833359,64
6053,Lithuania,Ukmerge,55.25,24.75,64
6524,Maldives,Tampin,2.4666667,102.2333298,64
7211,Nicaragua,Altagracia,11.5666667,-85.5833359,64
7258,Niger,Sagamu,6.85,3.6500001,64
7617,Panama,La Herradura,8.8522222,-79.8072205,64
7691,Papua New Guinea,Kieta,-6.2166667,155.6333313,64
7794,Paraguay,Villa Florida,-26.3833333,-57.1500015,64
7840,Peru,Barranca,-10.75,-77.7666702,64
9179,Sudan,Sawakin,19.1038889,37.3300018,64
9800,Togo,Lome,6.1319444,1.2227778,64
9807,Togo,Aneho,6.2333333,1.6,64
9869,Tunisia,Douz,33.4575,9.0216665,64
10265,Venezuela,Puerto La Cruz,10.2166667,-64.6166687,64
243,Algeria,Boufarik,36.5705556,2.9108334,65
611,Australia,Adelaide,-34.9333333,138.6000061,65
1225,Benin,Lokossa,6.6333333,1.7166667,65
1788,Myanmar,Yenangyaung,20.4666667,94.8833313,65
2405,Colombi,Caucasia,7.9869444,-75.1972198,65
2691,Croatia,Omis,43.4447222,16.688612,65
2812,Cuba,Palmira,22.2416667,-80.390274,65
2846,Cyprus,Paralimni,35.0375,33.9833336,65
3433,Estonia,Kehtna,58.9302778,24.8780556,65
3470,Estonia,Kose-Uuemoisa,59.2,25.105278,65
3768,France,Beauvais,49.4333333,2.0833333,65
4017,Germany,Osnabruck,52.2666667,8.0500002,65
4356,Haiti,Port-au-Prince,18.5391667,-72.3349991,65
4404,Haiti,Cabaret,18.7358333,-72.4175034,65
4813,India,Durgapur,23.4833333,87.3166656,65
5163,Ireland,Beal Atha na Sluaighe,53.3275,-8.2194443,65
5468,Jamaica,Petersfield,18.2666667,-78.0666656,65
5527,Japan,Shimminatocho,34.1833333,135.1999969,65
6049,Lithuania,Jonava,55.0833333,24.2833328,65
6605,Mauritius,Bel Air,-20.2541667,57.7452774,65
6638,Mauritius,Ecroignard,-20.2261111,57.7361107,65
7003,Nepa,Siraha,26.65,86.1999969,65
7732,Paraguay,San Pedro de Ycuamandiyu,-24.1,-57.0833321,65
7788,Paraguay,Fuerte Olimpo,-21.0415286,-57.8737679,65
7868,Peru,Marcavelica,-4.8777778,-80.7052765,65
7883,Peru,Viru,-8.4166667,-78.75,65
8010,Poland,Bydgoszcz,53.15,18,65
8356,Russia,Sochi,43.6,39.730278,65
8768,Somalia,Qoryooley,1.7833333,44.5333328,65
9852,Tunisia,Oued Lill,36.8341667,10.042222,65
10209,Uruguay,Sauce,-34.6469444,-56.0627785,65
497,Argentina,Chacabuco,-34.6416667,-60.4738884,66
663,Australia,Caboolture,-27.0833333,152.9499969,66
1226,Benin,Ouidah,6.3666667,2.0833333,66
1567,United Kingdom,Glasgow,55.8333333,-4.25,66
1602,United Kingdom,Oxford,51.752221,-1.2559605,66
1632,United Kingdom,Basildon,51.5666667,0.4666667,66
2602,Costa Rica,Corredor,8.6333333,-82.9499969,66
2731,Croatia,Hvar,43.1725,16.4427776,66
2775,Cuba,Bauta,22.9827778,-82.5463867,66
2786,Cuba,Cumanayagua,22.1494444,-80.2022247,66
2845,Cyprus,Aradhippou,34.95,33.5916672,66
2881,Cyprus,Athna,35.0583333,33.7833328,66
3395,Estonia,Turi,58.8086111,25.4325008,66
3441,Estonia,Someru,59.3611111,26.4375,66
3764,France,Meaux,48.95,2.8666668,66
4415,Haiti,Tiburon,18.3333333,-74.4000015,66
4748,India,Ahmadabad,23.0333333,72.6166687,66
4904,Indonesia,Plumbon,-6.705,108.4727783,66
5218,Israel,Herzliyya,32.1658333,34.8366661,66
5331,Italy,Salerno,40.66321,14.8037453,66
6123,Lithuania,Salantai,56.0666667,21.5666676,66
6537,Maldives,Pengkalan Kundang,3.2833333,101.5166702,66
6790,Mexico,Ciudad Valles,21.9833333,-99.0166702,66
6987,Nepa,Janakpur,26.7,85.9166641,66
7023,New Zealand,Waitakere,-36.85,174.5500031,66
7111,New Zealand,Burnham,-43.6166667,172.3166656,66
7199,Nicaragua,Moyogalpa,11.5333333,-85.6999969,66
8402,Saint Kitts and Nevis,Port Elizabeth,13.0166667,-61.2333336,66
9147,Sudan,Port Sudan,19.6158333,37.2163887,66
9319,Sweden,Sandviken,60.6166667,16.7666664,66
9882,Tunisia,Dawwar Tinjah,37.1666667,9.75,66
1163,Belgium,Bilzen,50.8666667,5.5166669,67
1569,United Kingdom,Leeds,53.7964813,-1.5478492,67
1586,United Kingdom,Derby,52.9333333,-1.5,67
2201,Chile,La Union,-40.2833333,-73.0833359,67
2206,Chile,Tocopilla,-22.0833333,-70.1999969,67
2389,Colombi,Quibdo,5.6947222,-76.6611099,67
2794,Cuba,Vertientes,21.2594444,-78.1463852,67
2866,Cyprus,Xylotymbou,35.0166667,33.75,67
2871,Cyprus,Lefkoniko,35.2583333,33.7333336,67
3389,Estonia,Paide,58.8855556,25.5572224,67
3421,Estonia,Kilingi-Nomme,58.1502778,24.9641666,67
4104,Ghana,Tarkwa,5.3,-1.9833333,67
4143,Greece,Peristerion,38.0166667,23.7000008,67
4151,Greece,Nea Liosia,38.0333333,23.7000008,67
4367,Haiti,Limbe,19.7,-72.4000015,67
4917,Indonesia,Cikampek,-6.4136111,107.4594421,67
5075,Iraq,Al Miqdadiyah,33.9786111,44.9369431,67
5187,Ireland,An Caislean Nua,52.4491667,-9.0611115,67
5262,Israel,Gedera,31.8166667,34.7666664,67
5570,Japan,Fuji,35.1666667,138.6833344,67
5921,Latvia,Priekule,56.4333333,21.583334,67
6830,Moldova,Cimislia,46.52,28.7841663,67
6984,Nepa,Birganj,27,84.8666687,67
7002,Nepa,Gaur,26.7666667,85.2666702,67
7093,New Zealand,Bulls,-40.1666667,175.3833313,67
7231,Niger,Abeokuta,7.15,3.3499999,67
7423,Norway,Panghyon-dong,39.8872222,125.2413864,67
7817,Peru,Sullana,-4.9038889,-80.6852798,67
8680,Slovenia,Lucija,45.4963889,13.6136112,67
9815,Togo,Vogan,6.3333333,1.5333333,67
9832,Tunisia,Kairouan,35.6744444,10.1016665,67
10344,Venezuela,La Asuncion,11.0333333,-63.8627777,67
439,Argentina,Parana,-31.7333333,-60.5333328,68
868,Azerbaijan,Saray,40.5322222,49.7163887,68
1134,Belgium,Dilbeek,50.85,4.2666669,68
2043,Canada,Terrace,54.51634,-128.6034546,68
2795,Cuba,Mariel,22.9875,-82.7536087,68
2800,Cuba,Cueto,20.6438889,-75.9355545,68
3397,Estonia,Rapla,59.0072222,24.792778,68
3434,Estonia,Vohma,58.6283333,25.5483341,68
3463,Estonia,Sarevere,58.79,25.4280548,68
3582,Finland,Lappeenranta,61.0666667,28.1833324,68
3638,Finland,Vammala,61.3333333,22.8999996,68
4083,Ghana,Nungua,5.6,-0.0666667,68
4199,Greece,Kerkyra,39.62,19.9197216,68
4381,Haiti,Croix des Bouquets,18.575,-72.2249985,68
4709,Iceland,Laugarvatn,64.2166667,-20.7333336,68
5539,Japan,Tokorozawa,35.7991586,139.4690399,68
6811,Moldova,Orhei,47.3830556,28.8230553,68
7114,New Zealand,Pleasant Point,-44.2666667,171.1333313,68
8583,Samoa,Satalo,-14.0166667,-171.5833282,68
9129,Sri Lanka,Ampara,7.2833333,81.6666641,68
9970,Turkey,Antioch,36.1988889,36.1605568,68
8950,Korea,Hwasun,35.0594444,126.9850006,69
92,Albania,Berat,40.7058333,19.9522228,69
1181,Belgium,Flemalle-Haute,50.6,5.4666667,69
1191,Belgium,Overijse,50.7666667,4.5333333,69
2273,China,Handan,36.6005556,114.4677811,69
3131,Denmark,Tranbjerg,56.1,10.1499996,69
3136,Djibouti,Tadjoura,11.7852778,42.8844452,69
3307,Ecuador,Tosagua,-0.7833333,-80.25,69
3635,Finland,Pirkkala,61.4666667,23.5666676,69
4076,Ghana,Teshi,5.5833333,-0.1,69
4119,Ghana,Shama Junction,5,-1.65,69
4184,Greece,Polichni,40.6667073,22.9488087,69
4567,Hungary,Szolnok,47.1833333,20.2000008,69
4640,Hungary,Abony,47.1833333,20,69
5019,Iran,Borazjan,29.2622222,51.2052765,69
5142,Ireland,Cill Mhantain,52.975,-6.0494442,69
5161,Ireland,Nenagh Bridge,52.8816667,-8.1958332,69
5183,Ireland,Birr,53.0913889,-7.9133334,69
5188,Ireland,Lios Tuathail,52.4463889,-9.4849997,69
5271,Israel,Even Yehuda,32.2666667,34.8833351,69
5408,Jamaica,May Pen,17.9666667,-77.2333298,69
5877,Latvia,Tukums,56.9669444,23.1552773,69
6128,Lithuania,Ramygala,55.5166667,24.2999992,69
6620,Mauritius,Petit Raffray,-20.0133333,57.6119461,69
7074,New Zealand,Rolleston,-43.5833333,172.3833313,69
7169,Nicaragua,San Juan del Sur,11.25,-85.8666687,69
7431,Oman,Muscat,23.6133333,58.5933342,69
7651,Panama,La Pintada,8.6,-80.4499969,69
7653,Panama,San Francisco,8.0666667,-81.3666687,69
7659,Panama,San Vicente de Bique,8.9166667,-79.6833344,69
8252,Romania,Birlad,46.2333333,27.666666,69
10217,Uruguay,Toledo,-34.7422222,-56.0983315,69
10328,Venezuela,Puerto Ayacucho,5.6638889,-67.6236115,69
105,Albania,Cerrik,41.0316667,19.9758339,70
489,Argentina,San Lorenzo,-28.1333333,-58.7666664,70
494,Argentina,Canada de Gomez,-32.8169444,-61.4008331,70
1206,Belgium,Tubize,50.6833333,4.1999998,70
1511,Brazil,Serra,-20.1286111,-40.3077774,70
1618,United Kingdom,Watford,51.6553059,-0.3960228,70
1654,United Kingdom,Weston-super-Mare,51.3458333,-2.9677777,70
2698,Croatia,Senj,44.9894444,14.9058332,70
3378,Estonia,Kohtla-Jarve,59.3986111,27.273056,70
3386,Estonia,Valga,57.7778128,26.0472965,70
3394,Estonia,Jogeva,58.7466667,26.3938885,70
3580,Finland,Jyvaskyla,62.2333333,25.7333336,70
3765,France,Blois,47.5833333,1.3333333,70
4066,Germany,Cottbus,51.7666667,14.333333,70
4144,Greece,Irakleion,35.325,25.1305561,70
4547,Honduras,Santa Ana,15.65,-87.0666656,70
4802,India,Gorakhpur,26.755,83.3738861,70
5174,Ireland,Droichead na Bandon,51.7469444,-8.7425003,70
5204,Ireland,Tower,51.9166667,-8.6000004,70
6370,Malawi,Tsiombe,-25.3,45.4833336,70
6789,Mexico,Manzanillo,19.0501111,-104.3187866,70
6983,Nepa,Biratnagar,26.4833333,87.2833328,70
7080,New Zealand,Muriwai Beach,-36.8166667,174.4499969,70
7136,Nicaragua,Rivas,11.4333333,-85.8333359,70
7188,Nicaragua,Belen,11.5,-85.8833313,70
7190,Nicaragua,Potosi,11.5,-85.8833313,70
7572,Panama,La Chorrera,8.8802778,-79.7833328,70
7802,Paraguay,Santiago,-27.15,-56.7833328,70
9077,Spain,Melilla,35.2936912,-2.9383278,70
9902,Tunisia,Bani Khallad,36.65,10.6000004,70
10107,Ukraine,Kremenchuk,49.0666667,33.4166679,70
10372,Vietnam,Ha Long,20.9511111,107.0800018,70
131,Albania,Koplik,42.2136111,19.436388,71
1231,Benin,Dogbo,6.8166667,1.7833333,71
1232,Benin,Cove,7.2333333,2.3,71
1619,United Kingdom,Rotherham,53.4333333,-1.35,71
1634,United Kingdom,Worcester,52.1893517,-2.2200108,71
2178,Chile,Lota,-37.0833333,-73.1666641,71
2329,China,Xingtai,37.0630556,114.4941635,71
2443,Comoros,Ouani,-12.1322222,44.4258347,71
2856,Cyprus,Dherinia,35.0666667,33.9583321,71
3385,Estonia,Voru,57.8338889,27.0194435,71
3448,Estonia,Haljala,59.4336111,26.2613888,71
3670,Finland,Hameenkyro,61.6333333,23.2000008,71
3998,Germany,Braunschweig,52.2666667,10.5333328,71
4115,Ghana,Axim,4.8683333,-2.2413888,71
4147,Greece,Nikaia,37.9666667,23.6499996,71
4618,Hungary,Paks,46.6333333,18.8666668,71
5138,Ireland,Maynooth,53.385,-6.5936112,71
5173,Ireland,An tAonach,52.8619444,-8.1966667,71
5302,Israel,Esh Sheikh Dannun,32.99,35.1450005,71
5316,Italy,Verona,45.434186,10.9977884,71
6089,Lithuania,Sakiai,54.9547222,23.0358334,71
6714,Mexico,Culiacan,24.7994444,-107.3897247,71
7142,Nicaragua,La Paz Centro,12.34,-86.6752777,71
7181,Nicaragua,Posoltega,12.5430556,-86.9788895,71
7519,Pakistan,Kandhkot,28.2333333,69.1833344,71
7708,Paraguay,Limpio,-25.1833333,-57.5333328,71
8088,Poland,Legionowo,52.4,20.9333324,71
8215,Romania,Bucharest,44.4333333,26.1000004,71
8286,Romania,Husi,46.6736111,28.0594444,71
9706,Thailand,Hat Yai,7.0166667,100.4666672,71
9759,Thailand,Sadao,6.6333333,100.4333344,71
10248,Uruguay,San Bautista,-34.4333333,-55.9833336,71
10256,Uruguay,La Paloma,-32.7166667,-55.5999985,71
686,Australia,Gawler,-34.6,138.7333374,72
1612,United Kingdom,Stockport,53.4097877,-2.1576118,72
1616,United Kingdom,Gloucester,51.8656801,-2.2430992,72
1629,United Kingdom,Cheltenham,51.9,-2.0833333,72
2018,Canada,Campbell River,50.0163393,-125.2445908,72
2401,Colombi,Sahagun,8.9494444,-75.4477768,72
2931,Cyprus,Kouklia,34.7083333,32.5750008,72
3603,Finland,Imatra,61.1666667,28.7666664,72
4074,Ghana,Achiaman,5.7,-0.3333333,72
4135,Ghana,Aboso,5.3666667,-1.9333333,72
4773,India,Allahabad,25.45,81.8499985,72
4914,Indonesia,Metro,-5.1130556,105.3066635,72
5151,Ireland,An Longfort,53.7333333,-7.8000002,72
5156,Ireland,Cill Dheaglain,53.5108333,-6.4272223,72
5170,Ireland,Muineachan,54.25,-6.9666667,72
5230,Israel,Elat,29.5611111,34.9516678,72
5359,Italy,Torre del Greco,40.783921,14.3708038,72
6762,Mexico,Poza Rica de Hidalgo,20.5331483,-97.4594574,72
7818,Peru,Chincha Alta,-13.45,-76.1333313,72
7900,Peru,San Clemente,-13.6666667,-76.1500015,72
7987,Philippines,San Fernando,16.6186111,120.3194427,72
8354,Russia,Kurgan,55.45,65.3333359,72
9737,Thailand,Kamphaeng Phet,16.4666667,99.5,72
9987,Turkey,Bandirma,40.3522222,27.9766674,72
112,Albania,Kamez,41.3816667,19.7602787,73
672,Australia,Echuca,-36.1333333,144.75,73
818,Azerbaijan,Bilacari,40.4313889,49.8080559,73
1660,United Kingdom,High Wycombe,51.6333333,-0.7666667,73
2268,China,Xinyang,32.1227778,114.0655594,73
2296,China,Nanning,22.8166667,108.3166656,73
2710,Croatia,Dalj,45.49,18.9847221,73
2918,Cyprus,Timi,34.7333333,32.5166664,73
3435,Estonia,Noo,58.2755556,26.5375004,73
3453,Estonia,Puhja,58.3419444,26.3147221,73
3664,Finland,Joutseno,61.1,28.5,73
4091,Ghana,Dom,5.65,-0.2333333,73
4105,Ghana,Nsawam,5.8,-0.35,73
5137,Ireland,Tullamore,53.2738889,-7.4888887,73
5180,Ireland,Ros Comain,53.6333333,-8.1833334,73
5219,Israel,Kefar Sava,32.175,34.9069443,73
5227,Israel,Giv`atayim,32.0697222,34.8116684,73
6079,Lithuania,Kaisiadorys,54.8666667,24.4500008,73
6101,Lithuania,Ziezmariai,54.8,24.4500008,73
6850,Moldova,Biruinta,47.8161111,28.0686111,73
8373,Russia,Petrozavodsk,61.7849134,34.3469086,73
9663,Tanzania,Mlandizi,-6.7,38.7333336,73
10268,Venezuela,Ciudad Bolivar,8.1222222,-63.5497208,73
127,Albania,Vore,41.3908333,19.6550007,74
300,United States,New South Memphis,35.0867579,-90.0567551,74
884,Azerbaijan,Qobu,40.4047222,49.7130547,74
1640,United Kingdom,Bath,51.3794444,-2.3655555,74
2784,Cuba,Guaimaro,21.05,-77.3499985,74
2863,Cyprus,Kolossi,34.6708333,32.9291649,74
3399,Estonia,Poltsamaa,58.6525,25.9705563,74
3612,Finland,Varkaus,62.3166667,27.916666,74
3724,France,Champigny-sur-Marne,48.8166667,2.5166667,74
3999,Germany,Halle-Neustadt,51.4833333,11.9333334,74
4146,Greece,Kallithea,37.95,23.7000008,74
5146,Ireland,Mallow,52.1333333,-8.6333332,74
5279,Israel,Bene `Ayish,31.7833333,34.75,74
5415,Jamaica,Hayes,17.8666667,-77.2333298,74
5898,Latvia,Aizpute,56.7166667,21.6000004,74
5971,Lebanon,Jounie,33.9808333,35.6177788,74
6809,Moldova,Ungheni,47.2041667,27.7958336,74
7259,Niger,Ijebu Ode,6.8166667,3.9333334,74
8104,Portugal,Porto,41.15,-8.6166668,74
8727,Slovenia,Vrtojba,45.9125,13.6341667,74
9896,Tunisia,Tastur,36.55,9.4499998,74
9911,Tunisia,Degache,33.9858333,8.2202778,74
10171,Uruguay,Florida,-34.0955556,-56.2141685,74
299,United States,Memphis,35.1495343,-90.0489807,75
1559,Brazil,Gravatai,-29.9444444,-50.9919434,75
1610,United Kingdom,Bolton,53.5833333,-2.4333334,75
1624,United Kingdom,Crawley,51.1166667,-0.1833333,75
1763,Bulgaria,Beloslav,43.1833333,27.7000008,75
1771,Myanmar,Mandalay,22,96.0833359,75
2032,Canada,Brockville,44.5834124,-75.6826401,75
2212,Chile,Lebu,-37.6166667,-73.6500015,75
2658,Croatia,Solin,43.55,16.5,75
2783,Cuba,Cifuentes,22.645,-80.0461121,75
2936,Cyprus,Evdhimou,34.6958333,32.7625008,75
3605,Finland,Savonlinna,61.8666667,28.8833332,75
3658,Finland,Valkeala,60.95,26.7999992,75
3750,France,Sarcelles,49,2.3833332,75
4056,Germany,Gutersloh,51.9,8.3833332,75
4090,Ghana,Swedru,5.5333333,-0.7,75
4096,Ghana,Oduponkpehe,5.5333333,-0.4166667,75
4175,Greece,Lamia,38.9,22.4333324,75
6069,Lithuania,Vilkaviskis,54.6516667,23.0322227,75
6073,Lithuania,Anyksciai,55.5333333,25.1000004,75
6075,Lithuania,Prienai,54.6333333,23.9500008,75
